calibration_id,platform_code,engine_family,displacement_l,cylinders,boost_pressure_kpa,peak_power_kw,peak_torque_nm,final_drive_ratio,fuel_map_revision,wltp_co2_g_per_km,thermal_limit_deg_c,ecu_checksum,production_release_date,propulsion_type,emissions_certification_basis,obd_standard
CAL-00001,PX55,V35H,3.5,6,128.2,248.8,754.1,3.406,FM-8.2,142,113.1,A0E9D6,2026-01-01,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00892,PX29,V30T,3.0,6,209.3,307.2,586.0,3.400,FM-13.8,176,120.9,1FB939,2024-11-03,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00893,PX48,V50D,5.0,8,189.0,416.0,867.1,3.740,FM-5.8,193,125.3,BFC229,2024-08-04,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00894,PX48,V50D,5.0,8,207.7,307.0,823.2,3.439,FM-9.1,287,121.1,D4B2A9,2024-09-19,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00895,PX97,V30T,3.0,6,175.2,317.2,546.1,3.331,FM-11.8,217,111.6,524141,2026-01-09,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00896,PX33,V50D,5.0,8,221.8,268.6,675.7,3.412,FM-9.8,254,115.5,2ADDDD,2024-11-14,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00897,PX30,V50D,5.0,8,202.2,294.8,725.2,3.285,FM-9.1,286,114.1,78B809,2025-08-13,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00898,PX27,V50D,5.0,8,173.9,271.6,760.8,3.471,FM-8.2,255,121.8,26B724,2025-11-12,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00899,PX20,V50D,5.0,8,153.8,417.3,869.3,4.217,FM-11.1,265,125.0,D71252,2025-08-14,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00900,PX59,V30T,3.0,6,185.9,316.0,450.3,3.708,FM-7.3,231,110.2,61F773,2024-03-24,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00901,PX90,B18T,1.8,4,163.0,145.0,246.8,3.411,FM-10.0,178,106.2,4C63A9,2026-01-30,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00902,PX51,B18T,1.8,4,155.8,132.1,317.4,3.397,FM-4.3,167,108.9,E4AE4D,2026-04-12,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00903,PX76,B18T,1.8,4,174.6,140.2,222.3,3.393,FM-11.4,179,113.6,345FA1,2024-02-23,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00904,PX67,V30T,3.0,6,227.8,352.4,570.4,3.325,FM-13.6,183,112.5,70EA13,2026-03-24,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00905,PX28,V30T,3.0,6,146.9,288.2,644.9,3.618,FM-13.1,185,118.4,214696,2025-08-25,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00906,PX81,V30T,3.0,6,168.3,307.1,605.2,3.776,FM-7.1,251,115.8,DA83E6,2025-02-01,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00907,PX26,V50D,5.0,8,240.2,366.4,764.4,4.290,FM-13.7,194,121.2,05C673,2024-10-15,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00908,PX20,V50D,5.0,8,150.9,352.2,916.4,4.016,FM-3.8,215,123.4,94F1BE,2024-01-17,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00909,PX85,V35H,3.5,6,147.7,369.1,642.1,3.786,FM-5.6,71,110.0,F36EF4,2024-10-21,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00910,PX23,V30T,3.0,6,201.7,358.8,646.8,3.062,FM-9.1,209,113.4,19DE0D,2026-05-10,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00911,PX62,V30T,3.0,6,201.6,293.4,524.4,3.233,FM-12.1,244,115.6,5B3136,2024-09-02,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00912,PX96,B18T,1.8,4,171.5,133.2,293.5,4.133,FM-10.2,121,110.8,D187ED,2025-11-29,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00913,PX28,V35H,3.5,6,100.2,386.9,549.4,3.516,FM-5.3,106,114.5,92AF6D,2025-04-06,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00914,PX79,B18T,1.8,4,159.9,139.0,268.9,3.206,FM-10.5,148,113.5,E9402C,2025-03-27,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00915,PX54,B18T,1.8,4,112.9,133.0,268.5,3.635,FM-5.2,149,105.9,575CE9,2024-05-11,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00916,PX80,V50D,5.0,8,224.2,421.0,810.7,3.915,FM-4.2,190,117.4,1685F3,2025-04-05,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00917,PX29,V50D,5.0,8,246.0,414.3,913.7,3.550,FM-5.1,236,116.7,BB362B,2025-09-02,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00918,PX26,V35H,3.5,6,96.2,262.1,639.1,3.774,FM-8.1,78,108.4,D11277,2025-01-01,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00919,PX67,B20T,2.0,4,156.7,178.0,389.7,3.058,FM-12.2,168,113.4,E996E1,2026-01-28,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00920,PX52,V50D,5.0,8,190.6,263.5,718.8,4.011,FM-12.7,278,119.3,91A746,2025-08-19,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00921,PX87,B18T,1.8,4,92.7,112.7,229.6,3.916,FM-9.8,165,106.8,000888,2026-05-06,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00922,PX65,V35H,3.5,6,138.1,312.1,639.3,3.217,FM-13.4,136,109.6,AD046B,2026-02-03,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00923,PX88,V50D,5.0,8,238.6,304.9,865.0,3.515,FM-5.5,268,115.6,99FF71,2026-02-17,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00924,PX31,V30T,3.0,6,223.8,326.3,567.1,3.422,FM-6.1,239,110.8,8F417D,2025-08-06,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00925,PX96,V50D,5.0,8,170.5,300.7,914.2,3.353,FM-12.5,239,116.2,D08840,2024-03-07,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00926,PX45,V50D,5.0,8,258.7,275.7,803.1,4.033,FM-12.1,192,116.8,E4CF8D,2024-07-01,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00927,PX52,V35H,3.5,6,82.6,327.4,715.8,3.639,FM-13.1,72,115.1,E01380,2025-04-12,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00928,PX78,B18T,1.8,4,157.8,148.7,283.6,3.322,FM-3.1,140,111.8,70D598,2025-10-09,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00929,PX90,V50D,5.0,8,167.0,428.7,674.7,3.968,FM-3.8,275,113.6,A9AD04,2026-02-14,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00930,PX21,V30T,3.0,6,186.5,222.2,456.2,3.011,FM-12.2,253,113.7,F12C4D,2024-09-14,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00931,PX81,V50D,5.0,8,136.0,264.8,701.1,4.051,FM-7.7,247,119.3,2B0658,2025-11-25,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00932,PX49,V50D,5.0,8,150.8,417.7,737.0,3.542,FM-4.4,283,123.6,36FC15,2026-06-02,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00933,PX74,V30T,3.0,6,195.3,329.7,570.3,2.932,FM-7.4,218,114.1,90D52C,2025-06-12,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00934,PX32,B18T,1.8,4,139.6,162.8,259.8,4.061,FM-12.0,129,108.7,901940,2026-04-22,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00935,PX33,B20T,2.0,4,128.2,208.6,280.3,3.957,FM-9.1,174,112.0,77C830,2026-05-16,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00936,PX57,B18T,1.8,4,139.1,110.5,287.5,3.749,FM-7.4,171,110.9,08DF7C,2024-06-01,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00937,PX58,B20T,2.0,4,195.6,148.6,290.1,3.715,FM-7.0,185,108.2,3DE2C5,2024-08-30,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00938,PX32,B18T,1.8,4,168.8,121.1,300.6,3.303,FM-11.1,153,112.9,D912A8,2026-04-01,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00939,PX40,V30T,3.0,6,200.9,329.8,628.8,3.770,FM-5.3,207,119.5,D6A53B,2026-02-12,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00940,PX53,B20T,2.0,4,124.5,162.9,313.8,3.178,FM-9.8,190,106.4,2F4CB1,2025-12-05,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00941,PX44,V50D,5.0,8,178.8,279.1,939.3,3.606,FM-8.3,262,124.0,5C0D9A,2024-11-21,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00942,PX49,V30T,3.0,6,227.2,308.6,619.8,3.775,FM-7.3,229,117.1,A284B6,2025-11-22,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00943,PX27,B18T,1.8,4,112.5,153.9,279.2,3.778,FM-7.3,125,105.7,7B83DD,2024-12-08,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00944,PX69,B20T,2.0,4,130.4,217.1,323.3,3.730,FM-3.2,127,107.5,17C3BB,2025-04-09,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00945,PX89,B18T,1.8,4,171.6,123.6,259.8,3.685,FM-7.5,125,110.7,D71879,2025-03-09,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00946,PX89,V50D,5.0,8,220.2,334.1,846.4,3.614,FM-13.5,224,118.1,368C91,2024-06-25,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00947,PX20,V50D,5.0,8,164.1,377.2,934.1,3.700,FM-5.7,225,123.8,9EC8F7,2024-05-04,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00948,PX80,V30T,3.0,6,167.1,337.4,578.2,2.929,FM-12.7,247,115.9,8744D8,2025-01-10,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00949,PX76,V35H,3.5,6,111.2,289.9,533.2,3.492,FM-3.0,161,121.0,DA8FEF,2024-09-02,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00950,PX35,V30T,3.0,6,217.2,278.9,443.1,3.667,FM-10.2,248,119.4,A56E1F,2025-07-05,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00951,PX72,V30T,3.0,6,173.5,231.8,482.1,3.176,FM-8.8,209,112.3,7AE52D,2025-05-02,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00952,PX29,V30T,3.0,6,158.6,221.3,593.7,3.437,FM-3.0,227,118.8,BE7BD3,2025-07-21,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00953,PX76,V35H,3.5,6,133.4,264.4,678.8,3.436,FM-8.7,137,109.8,31DC96,2026-01-08,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00954,PX20,V35H,3.5,6,93.9,349.9,587.5,3.508,FM-7.2,47,120.6,A132ED,2024-01-27,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00955,PX24,V30T,3.0,6,174.5,357.1,494.4,3.822,FM-13.6,240,121.9,2209B9,2024-01-15,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00956,PX32,B18T,1.8,4,111.2,106.0,265.9,3.803,FM-7.3,142,107.2,FF8621,2024-12-16,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00957,PX92,V50D,5.0,8,131.9,300.8,795.6,3.485,FM-8.4,224,124.6,E0A123,2025-06-13,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00958,PX61,B20T,2.0,4,181.2,150.8,348.4,3.089,FM-4.6,143,112.7,8BDD03,2025-03-02,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00959,PX47,V30T,3.0,6,194.7,336.5,446.3,3.101,FM-12.6,238,116.5,0F4DD7,2026-03-31,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00960,PX67,V50D,5.0,8,136.7,277.7,843.9,4.028,FM-10.6,278,116.1,CF4455,2024-05-11,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00961,PX55,V35H,3.5,6,75.9,257.6,563.7,3.508,FM-4.7,132,114.0,6DD348,2024-12-08,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00962,PX22,B18T,1.8,4,183.5,147.9,313.5,3.658,FM-6.8,125,109.7,7C1092,2024-09-08,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00963,PX98,V50D,5.0,8,137.0,272.5,759.3,3.809,FM-8.5,251,125.5,AEE5F1,2024-12-08,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00964,PX58,B20T,2.0,4,141.0,224.8,406.3,3.987,FM-6.8,197,115.5,868E9A,2024-09-04,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00965,PX50,B18T,1.8,4,122.6,116.0,312.5,3.849,FM-5.4,169,107.8,DC4751,2025-08-05,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00966,PX61,B20T,2.0,4,187.9,225.9,351.0,3.313,FM-12.8,168,110.2,203542,2025-12-12,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00967,PX21,V30T,3.0,6,187.2,328.3,497.7,3.599,FM-13.3,189,116.5,76C5C8,2024-03-09,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00968,PX90,V50D,5.0,8,229.5,409.4,847.0,3.433,FM-11.8,193,117.2,31B237,2024-08-29,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00969,PX93,B18T,1.8,4,105.1,112.2,232.3,3.414,FM-13.1,145,110.0,472CA4,2025-10-03,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00970,PX33,V30T,3.0,6,140.5,239.4,622.0,2.876,FM-12.1,203,116.2,72352B,2024-08-05,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00971,PX70,B18T,1.8,4,111.6,160.6,233.5,3.527,FM-5.3,149,106.9,EE6760,2025-07-05,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00972,PX98,V35H,3.5,6,103.7,226.4,543.2,4.021,FM-9.4,63,112.0,DA6ADC,2024-06-01,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00973,PX92,B18T,1.8,4,122.7,131.7,319.1,3.710,FM-10.4,134,112.4,3A766E,2025-04-28,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00974,PX70,B20T,2.0,4,174.2,216.2,313.4,3.555,FM-3.8,201,114.3,52B725,2025-06-08,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00975,PX94,B20T,2.0,4,203.7,191.8,421.5,3.921,FM-10.7,193,107.2,89D020,2024-08-19,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00976,PX70,V35H,3.5,6,156.2,283.2,756.9,3.666,FM-5.3,161,119.0,187B22,2025-04-16,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00977,PX25,B18T,1.8,4,166.6,121.0,220.3,4.115,FM-7.8,117,110.9,5E447B,2024-10-27,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00978,PX82,V50D,5.0,8,230.9,331.7,815.6,3.442,FM-8.5,195,112.9,C3469A,2024-08-05,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00979,PX29,B20T,2.0,4,202.7,159.4,378.7,3.987,FM-9.8,145,112.7,593275,2024-10-22,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00980,PX87,B18T,1.8,4,133.4,107.8,287.7,4.021,FM-8.7,163,110.5,8DBD0B,2025-04-04,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00981,PX63,B18T,1.8,4,165.7,142.6,260.4,3.340,FM-13.3,168,111.6,2D83FD,2025-04-23,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00982,PX83,V35H,3.5,6,97.6,257.0,567.7,3.057,FM-13.7,50,112.4,600119,2024-04-28,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00983,PX91,V35H,3.5,6,165.0,309.9,718.0,3.021,FM-4.2,61,111.2,897D11,2024-02-19,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00984,PX42,V50D,5.0,8,252.4,347.1,859.6,4.208,FM-12.3,221,121.2,5D00C3,2024-08-27,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00985,PX94,B20T,2.0,4,136.9,196.8,336.1,3.189,FM-7.0,202,111.2,7F5A1D,2024-07-22,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00986,PX44,B18T,1.8,4,184.3,116.8,228.7,3.670,FM-3.3,148,107.9,5FE245,2026-01-17,ICE,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
CAL-00987,PX47,V35H,3.5,6,154.3,269.4,679.2,2.937,FM-9.7,142,119.4,0DD0D5,2024-07-08,HEV,Cycle-specific CO2 result; apply variant market procedure for certification record,OBD-II/EOBD; WWH-OBD where applicable
